hotel_name,rating,review_count,location,hotel_url,city,hotel_type,price_booking,price_agoda,price_trip,price_final,country,city_key
Asoka Hotel &,4.6,123.0,"Jl. Duyung no. 4, Sanur, Denpasar 80228 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297700-d10782447-Reviews-Asoka_Hotel_Suite-Sanur_Denpasar_Bali.html,Bali,Motels,28.0,28.0,,28.0,Indonesia,Bali
Swiss-Belinn,4.5,46.0,"Jl. Dewi Saraswati III No. 53-55, Seminyak 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g469404-d9721732-Reviews-Swiss_Belinn_Seminyak-Seminyak_Kuta_District_Bali.html,Bali,Motels,27.0,28.0,28.0,28.0,Indonesia,Bali
Sleepwell,4.8,66.0,"Jl. Drupadi 1, Gang Puri Kubu, Seminyak 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g469404-d10804302-Reviews-Sleepwell_Seminyak-Seminyak_Kuta_District_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
Nyaman Guest,4.5,63.0,"Jln. Danau Tamblingan 100 Gang Keke no. 1, Denpasar 80228 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297694-d8845566-Reviews-Nyaman_Guest_House-Denpasar_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
Rai House,4.4,101.0,"Jl. Danau Meninjau no. 11, Sanur, Denpasar 80227 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297700-d10473033-Reviews-Rai_House_Sanur-Sanur_Denpasar_Bali.html,Bali,Motels,19.0,19.0,,19.0,Indonesia,Bali
ARENA,4.4,71.0,"Jl. By Pass Ngurah Rai No. 115, Sanur, Denpasar 80228 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297700-d13576841-Reviews-ARENA_Living-Sanur_Denpasar_Bali.html,Bali,Motels,40.0,37.0,40.0,40.0,Indonesia,Bali
Villa,5.0,15.0,"Banjar Ayah, Payangan 80572 Indonesia",https://www.tripadvisor.com/Hotel_Review-g608492-d17431842-Reviews-Villa_Kelusa-Payangan_Gianyar_Regency_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
Volcano Terrace,4.0,96.0,"Jl. Raya Pendakian Gunung Batur Kubupenlokan, Kintamani 80652 Indonesia",https://www.tripadvisor.com/Hotel_Review-g303952-d11771633-Reviews-Volcano_Terrace_Bali-Kintamani_Bangli_Bali.html,Bali,Motels,7.0,8.0,,7.5,Indonesia,Bali
Candra Surf,4.9,20.0,"Jl. Padang Linjong 30A, Canggu 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d11871343-Reviews-Candra_Surf_Homestay-Canggu_North_Kuta_Bali.html,Bali,Motels,20.0,22.0,,21.0,Indonesia,Bali
Charlie Brown Surf,4.7,19.0,"Jl. Raya Pantai Berawa Tibubeneng New Gang Wijaya, Canggu 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d10001205-Reviews-Charlie_Brown_Surf_Stay-Canggu_North_Kuta_Bali.html,Bali,Motels,18.0,24.0,,21.0,Indonesia,Bali
Bubble Guest,4.9,15.0,"Jl. Raya Semer no. 50, Kuta 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297697-d12419263-Reviews-Bubble_Guest_House-Kuta_Kuta_District_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
Wayan's,4.6,19.0,"Gg IV Jl. Sahadewa 4, Legian Indonesia",https://www.tripadvisor.com/Hotel_Review-g608487-d10584282-Reviews-Wayan_s_House-Legian_Kuta_District_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
Bali Full Moon Guest,4.7,12.0,"Jl. Pura Batu Mejan, Canggu 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d12351199-Reviews-Bali_Full_Moon_Guest_House-Canggu_North_Kuta_Bali.html,Bali,Motels,30.0,63.0,63.0,63.0,Indonesia,Bali
Truntum,4.2,4550.0,"Jl. Pantai Kuta No. 1 Br. Pande Mas, Kuta 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d10836269-Reviews-RedDoorz_Pantai_Berawa-Canggu_North_Kuta_Bali.html,Bali,Motels,67.0,67.0,,67.0,Indonesia,Bali
Aji Lodge,3.9,7.0,"Jl. Sukma Kesuma No.11, Ubud Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d17783691-Reviews-Aji_Lodge_Bungalow-Ubud_Gianyar_Regency_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
Kampung Sari,4.5,2.0,"Jalan Raya Ubud, Di Depan Griya Restauran, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d20378412-Reviews-Kampung_Sari_Homestay-Ubud_Gianyar_Regency_Bali.html,Bali,Motels,19.0,,,19.0,Indonesia,Bali
Seminyak Villa Ocean,4.2,9.0,"Oberoi Jalan Pangkungsari No. 12, Seminyak 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g469404-d6890592-Reviews-Seminyak_Villa_Ocean_Eleven-Seminyak_Kuta_District_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
Kiskenda,4.7,3.0,"Jl. Bisma no. 97, Gianyar Indonesia",https://www.tripadvisor.com/Hotel_Review-g297695-d12805622-Reviews-Kiskenda_Ubud-Gianyar_Gianyar_Regency_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
ZenRooms RaBaSTa,3.5,2.0,"Jl. Ciung Wanara no. 21, Kuta 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297697-d10001236-Reviews-ZenRooms_RaBaSTa_Angkul-Kuta_Kuta_District_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
Hosana Guest,1.0,2.0,"Jl. Uma Duwi no. 3, Canggu 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d12871150-Reviews-Hosana_Guest_House-Canggu_North_Kuta_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
White House,2.3,69.0,"Jl. Hanoman, Gang Anila Padang Tegal Kelod, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d10261769-Reviews-White_House_Ubud-Ubud_Gianyar_Regency_Bali.html,Bali,Motels,,11.0,,11.0,Indonesia,Bali
Lotus Tirta Seminyak Hotel &,4.4,245.0,"Jl. Drupadi II 99 TM, Seminyak 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g469404-d8376864-Reviews-Lotus_Tirta_Seminyak_Hotel_Villa-Seminyak_Kuta_District_Bali.html,Bali,Motels,24.0,24.0,23.0,24.0,Indonesia,Bali
Umah,4.7,13.0,"Jalan Batubelig, Gang Pelangi no. 4, Seminyak 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g469404-d7608354-Reviews-Umah_Pelangi-Seminyak_Kuta_District_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
The Kayon,5.0,3906.0,"Br. Kepitu, Desa kenderan The Kayon Resort, Ubud Ubud, Kenderan, Tegalalang 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g4171923-d7022088-Reviews-The_Kayon_Resort-Kenderan_Tegalalang_Gianyar_Regency_Bali.html,Bali,Motels,114.0,128.0,129.0,128.0,Indonesia,Bali
Mulia,4.9,2539.0,"Jalan Raya Selatan Kawasan Sawangan, Nusa Dua, Benoa 80362 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297698-d3633238-Reviews-Mulia_Villas-Nusa_Dua_Benoa_South_Kuta_Bali.html,Bali,Motels,464.0,502.0,502.0,502.0,Indonesia,Bali
Escape Haven - Bali,5.0,1392.0,"85D Jalan Padang Linjong, Canggu 80351 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d1763903-Reviews-Escape_Haven_Bali_Retreat-Canggu_North_Kuta_Bali.html,Bali,Motels,,,,28.0,Indonesia,Bali
Bambu Indah,4.9,2069.0,"Jl. Baung Sayan, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d1028670-Reviews-Bambu_Indah_Resort-Ubud_Gianyar_Regency_Bali.html,Bali,Motels,268.0,366.0,,317.0,Indonesia,Bali
Roomates Hostel Canggu By Ini Vie,5.0,102.0,"Jl. Pantai Batu Bolong Gg Bonton No. 8x, Canggu 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d25089288-Reviews-Roomates_Hostel_Canggu_By_Ini_Vie_Hospitality-Canggu_North_Kuta_Bali.html,Bali,Hostels,44.0,44.0,41.0,44.0,Indonesia,Bali
H-Ostel,4.4,204.0,"JL Kuta Square Blok E8, Kuta 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297697-d10584500-Reviews-H_Ostel_Bali-Kuta_Kuta_District_Bali.html,Bali,Hostels,13.0,15.0,15.0,15.0,Indonesia,Bali
Lokal Bali,4.8,85.0,"Jl. Kediri no. 93, Tuban, Kuta 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g562690-d11846148-Reviews-Lokal_Bali_Hostel-Tuban_Kuta_Kuta_District_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
The Island,4.4,402.0,"Jl. Padma Utara, Gang Abdi No. 18, Legian 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g608487-d1521492-Reviews-The_Island_Hotel-Legian_Kuta_District_Bali.html,Bali,Hostels,,11.0,,11.0,Indonesia,Bali
Interconnection,4.7,35.0,"Jl. Kartika Plaza No.17X, Kuta 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297697-d17551101-Reviews-Interconnection_Kuta-Kuta_Kuta_District_Bali.html,Bali,Hostels,24.0,24.0,24.0,24.0,Indonesia,Bali
Nick's,4.0,462.0,"Jalan Bisma, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d317484-Reviews-Nick_s_Pension-Ubud_Gianyar_Regency_Bali.html,Bali,Hostels,30.0,32.0,32.0,32.0,Indonesia,Bali
Bali Bobo,5.0,67.0,"Jalan Panorama Jimbaran Kuta Selatan, Jimbaran 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297696-d17366702-Reviews-Bali_Bobo_Hostel-Jimbaran_South_Kuta_Bali.html,Bali,Hostels,17.0,19.0,,18.0,Indonesia,Bali
M Boutique,4.6,451.0,"Jalan Petitenget No 8M Seminyak, Kerobokan 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g608486-d7629624-Reviews-M_Boutique_Hostel-Kerobokan_North_Kuta_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Kima Surf,4.8,489.0,"Jl. Abimanyu 63b, Seminyak 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g469404-d1987502-Reviews-Kima_Surf_Camp-Seminyak_Kuta_District_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Elsewhere Surf Camps,5.0,524.0,"Jalan Di Tempat Lain No. 9, Canggu Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d24136012-Reviews-Elsewhere_Surf_Camps_Bali-Canggu_North_Kuta_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Menjangan,4.9,93.0,"Jl. Raya Seririt - Gilimanuk, West Bali National Park 81155 Indonesia",https://www.tripadvisor.com/Hotel_Review-g2092500-d13821398-Reviews-Menjangan_Ecolodge-West_Bali_National_Park_Buleleng_Regency_Bali.html,Bali,Hostels,32.0,,,32.0,Indonesia,Bali
Kala Surf,4.9,89.0,"Jalan Labuansait 318, Pecatu 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g1380108-d30221222-Reviews-Kala_Surf_Camp-Pecatu_Bukit_Peninsula_Bali.html,Bali,Hostels,66.0,74.0,,70.0,Indonesia,Bali
The Penida,5.0,18.0,"Jl. Panaonan Pendem, Ped 80771 Indonesia",https://www.tripadvisor.com/Hotel_Review-g12948593-d26609227-Reviews-The_Penida_Project-Ped_Nusa_Penida_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Mangroove Bay,5.0,45.0,"Jl. Bangsal Banjar Dinas, Mandarsari Desa, Sumberkima, Gerokgak 81155 Indonesia",https://www.tripadvisor.com/Hotel_Review-g15244116-d25769863-Reviews-Mangroove_Bay_Hostel-Sumberkima_Gerokgak_Buleleng_Regency_Bali.html,Bali,Hostels,31.0,31.0,,31.0,Indonesia,Bali
Salty Prana Retreat,4.8,25.0,"Jl Belimbing Sari, Pecatu 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g1380108-d27980317-Reviews-Salty_Prana_Retreat_Center-Pecatu_Bukit_Peninsula_Bali.html,Bali,Hostels,39.0,53.0,53.0,53.0,Indonesia,Bali
Borough Capsule Hostel,4.6,66.0,"Jl. Padma Utara No.5 in front of Ossotel, Legian 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g608487-d12403536-Reviews-Borough_Capsule_Hostel_Bali-Legian_Kuta_District_Bali.html,Bali,Hostels,18.0,18.0,,18.0,Indonesia,Bali
The Farm,4.6,171.0,"Pantai Batu Polong 29Z, Canggu 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d8685928-Reviews-The_Farm_Hostel-Canggu_North_Kuta_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Villa Adi,4.7,131.0,"Jl. Raya Bunutan, Bunutan, Karangasem 80852 Indonesia",https://www.tripadvisor.com/Hotel_Review-g2528747-d4727822-Reviews-Villa_Adi_Amed-Bunutan_Amed_Abang_Karangasem_Bali.html,Bali,Hostels,65.0,73.0,,69.0,Indonesia,Bali
Sōleïa,4.8,276.0,"Jalan Raya Semat Gang Bekul 8, Canggu 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d7298720-Reviews-So_lei_a_Surf-Canggu_North_Kuta_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Kelapa,4.8,260.0,"Jl. Celuke no. 36, Karangasem 80852 Indonesia",https://www.tripadvisor.com/Hotel_Review-g608478-d10642695-Reviews-Kelapa_Cottage-Amed_Abang_Karangasem_Bali.html,Bali,Hostels,27.0,38.0,,32.5,Indonesia,Bali
Stellar,4.9,51.0,"Jl. Drupadi, Gang Kahyangan No.4, Seminyak 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g469404-d18682309-Reviews-Stellar_Capsules-Seminyak_Kuta_District_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Dip & Doze Boutique,5.0,64.0,"Jl. Pantai Berawa No.99 Across from matcha cafe, Tibubeneng 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g10086747-d16656449-Reviews-Dip_Doze_Boutique_Hostel-Tibubeneng_North_Kuta_Bali.html,Bali,Hostels,,28.0,28.0,28.0,Indonesia,Bali
Black Lava,4.8,136.0,"Jl. Raya Pendakian Gunung Batur, Gang Rindu No. 5 Toya Bungkah, 80652 Indonesia",https://www.tripadvisor.com/Hotel_Review-g1025506-d9734229-Reviews-Black_Lava_Hostel-Bangli_Bali.html,Bali,Hostels,18.0,20.0,,19.0,Indonesia,Bali
Bali Reef Divers,4.8,217.0,"Jalan Raya Amlapura-Singaraja, Tulamben 80853 Indonesia",https://www.tripadvisor.com/Hotel_Review-g469406-d7207038-Reviews-Bali_Reef_Divers_Tulamben-Tulamben_Bali.html,Bali,Hostels,22.0,22.0,,22.0,Indonesia,Bali
Kosta Hostel,4.7,448.0,"Jl. Dewi Saraswati III no. 77 Kunti 2, Seminyak 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g469404-d12117383-Reviews-Kosta_Hostel_Seminyak-Seminyak_Kuta_District_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
D'Gobers,4.8,121.0,"Jl. Raya Petitenget No . 12, Seminyak 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g469404-d15572954-Reviews-D_Gobers_Hostel-Seminyak_Kuta_District_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Canggu Beach,4.3,359.0,"Jl. Raya Pantai Pererenan no. 156 Pererenan, Canggu, Mengwi, Canggu 80351 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d10672698-Reviews-Canggu_Beach_Hostel-Canggu_North_Kuta_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Mojosurf Camp,4.8,104.0,"Batu Bolong no. 78 Behind Guardian Chemist, Canggu 8456 Indonesia",https://www.tripadvisor.com/Hotel_Review-g311298-d12553884-Reviews-Mojosurf_Camp_Canggu-Canggu_North_Kuta_Bali.html,Bali,Hostels,19.0,19.0,,19.0,Indonesia,Bali
Sr Hostel,4.9,69.0,"Jl. Dharmawangsa Gang Keker, Pecatu 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g1380108-d12680809-Reviews-Sr_Hostel_Uluwatu-Pecatu_Bukit_Peninsula_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Bread & Jam Bali,4.7,84.0,"Jl. Sadasari Gg Kelapa no. 11 Kubu Anyar, Kuta 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297697-d8464378-Reviews-Bread_Jam_Bali_House-Kuta_Kuta_District_Bali.html,Bali,Hostels,,,,28.0,Indonesia,Bali
Bongkasa,5.0,1122.0,"Bali Bahama, Ubud 80352 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d17632247-Reviews-Bongkasa_Camp-Ubud_Gianyar_Regency_Bali.html,Ubud,Campgrounds,,,,17.0,Indonesia,Ubud
Bali Camping Ubud,5.0,1186.0,"Jalan Tangga Yuda No. 148 Desa Bongkase, Ubud 80352 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d12539531-Reviews-Bali_Camping_Ubud_Camp-Ubud_Gianyar_Regency_Bali.html,Ubud,Campgrounds,,,,17.0,Indonesia,Ubud
Tegal Dukuh,5.0,1700.0,"Jalan Tegal Dukuh Br. Taro Kaja, Taro, Gianyar 80561 Indonesia",https://www.tripadvisor.com/Hotel_Review-g15212864-d18189184-Reviews-Tegal_Dukuh_Camp-Taro_Gianyar_Gianyar_Regency_Bali.html,Ubud,Campgrounds,17.0,17.0,,17.0,Indonesia,Ubud
Taman Asta,4.5,2.0,"Jalan Bintang, Sidemen, Karangasem 80864 Indonesia",https://www.tripadvisor.com/Hotel_Review-g608495-d25043454-Reviews-Taman_Asta_Gangga-Sidemen_Karangasem_Bali.html,Ubud,Campgrounds,14.0,,14.0,14.0,Indonesia,Ubud
Legian Beach,3.5,15.0,"Padma Street Legian Kelod, Legian Indonesia",https://www.tripadvisor.com/Hotel_Review-g608487-d2035613-Reviews-Legian_Beach_Bungalow-Legian_Kuta_District_Bali.html,Ubud,Campgrounds,,,,17.0,Indonesia,Ubud
Puku,5.0,2.0,"Jl. Air Terjun Yeh Hoo, Jatiluwih 82152 Indonesia",https://www.tripadvisor.com/Hotel_Review-g13219442-d26832963-Reviews-Puku_Pods-Jatiluwih_Bali.html,Ubud,Campgrounds,,,,17.0,Indonesia,Ubud
Ayu Lili Garden,3.4,85.0,"Jl. Benesari, Kuta 80361 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297697-d5889051-Reviews-Ayu_Lili_Garden_Cottages-Kuta_Kuta_District_Bali.html,Ubud,Campgrounds,17.0,17.0,17.0,17.0,Indonesia,Ubud
Argasoka,3.5,111.0,"Monkey Forest Road Jl. Wanara Wana, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d2076497-Reviews-Argasoka_Bungalows-Ubud_Gianyar_Regency_Bali.html,Ubud,Campgrounds,15.0,19.0,19.0,19.0,Indonesia,Ubud
Adiwana,5.0,3426.0,"Jl. Suweta, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d23127228-Reviews-Adiwana_Suweta-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,125.0,124.0,125.0,125.0,Indonesia,Ubud
Adiwana,5.0,2634.0,"Jl. Bisma, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,162.0,143.0,162.0,162.0,Indonesia,Ubud
Adiwana Resort,4.9,3498.0,"Jalan Jembawan Ubud, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d11791877-Reviews-Adiwana_Resort_Jembawan-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,142.0,129.0,142.0,142.0,Indonesia,Ubud
Adiwana Unagi,5.0,2320.0,"Jl. Suweta No 88, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d19413599-Reviews-Adiwana_Unagi_Suites-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,130.0,131.0,132.0,131.0,Indonesia,Ubud
Hotel Tjampuhan &,4.2,2402.0,"Jl. Raya Tjampuhan Jl. Raya Campuhan, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d309357-Reviews-Hotel_Tjampuhan_Spa-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,57.0,58.0,58.0,58.0,Indonesia,Ubud
Bisma,4.8,1528.0,"Jalan. Bisma No 68 Ubud, Bali, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d7376123-Reviews-Bisma_Eight-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,323.0,216.0,323.0,323.0,Indonesia,Ubud
Alaya Resort,4.6,3201.0,"Jl. Hanoman, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d3580843-Reviews-Alaya_Resort_Ubud-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,,201.0,,201.0,Indonesia,Ubud
Komaneka at Rasa,4.8,1813.0,"Jl. Monkey Forest, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d2314151-Reviews-Komaneka_at_Rasa_Sayang-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,142.0,143.0,,142.5,Indonesia,Ubud
"SenS Hotel & Spa, Ubud Town",4.6,1241.0,"Jalan Sukma Kesuma no.1 Banjar Tebesaya, Ubud, Gianyar - Bali, Petulu, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g1189719-d7323345-Reviews-SenS_Hotel_Spa_Ubud_Town_Centre-Petulu_Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,47.0,52.0,52.0,52.0,Indonesia,Ubud
"The Westin Resort & Spa Ubud,",4.9,1181.0,"Jalan Lod Tunduh, Br. Kengetan, Desa Singakerta, Singakerta, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g15880600-d19414689-Reviews-The_Westin_Resort_Spa_Ubud_Bali-Singakerta_Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,218.0,216.0,218.0,218.0,Indonesia,Ubud
Kamandalu,4.7,1844.0,"Jl. Andong, Banjar Nagi, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d307583-Reviews-Kamandalu_Ubud-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,203.0,,180.0,191.5,Indonesia,Ubud
The Kalyana Ubud,4.9,168.0,"Gg. 1, Mas, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g3185061-d19922963-Reviews-The_Kalyana_Ubud_Resort-Mas_Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,52.0,58.0,112.0,58.0,Indonesia,Ubud
Kappa Senses,4.9,814.0,"Banjar Tanggayuda, Jl. Taman Sari, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d24976303-Reviews-Kappa_Senses_Ubud-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,205.0,190.0,,197.5,Indonesia,Ubud
The Ubud Village Resort &,4.8,1855.0,"Jalan Raya Nyuh Kuning, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d610805-Reviews-The_Ubud_Village_Resort_Spa-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,,138.0,166.0,152.0,Indonesia,Ubud
The Hava Ubud A Pramana,4.9,1219.0,"Jalan Penestanan, Sayan, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g2209545-d26616375-Reviews-The_Hava_Ubud_A_Pramana_Experience-Sayan_Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,79.0,84.0,,81.5,Indonesia,Ubud
Cendana Resort & Spa by,4.1,531.0,"Jalan Monkey Forest, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d555420-Reviews-Cendana_Resort_Spa_by_Mahaputra-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,34.0,,34.0,34.0,Indonesia,Ubud
Kaamala Resort & Spa Ubud by iNi Vie,4.9,2215.0,"Jalan Bisma No 888A, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d19863713-Reviews-Kaamala_Resort_Spa_Ubud_by_iNi_Vie_Hospitality-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,149.0,149.0,137.0,149.0,Indonesia,Ubud
Arkamara Dijiwa,4.9,2817.0,"Jl. Katik Lantang, Singakerta, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g15880600-d15008293-Reviews-Arkamara_Dijiwa_Ubud-Singakerta_Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,,81.0,120.0,100.5,Indonesia,Ubud
Komaneka at Monkey,4.8,1641.0,"Jl. Monkey Forest, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d307569-Reviews-Komaneka_at_Monkey_Forest-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,261.0,303.0,,282.0,Indonesia,Ubud
Wapa Di Ume,4.8,2703.0,"Jl. Suweta Banjar Bentuyung, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d309331-Reviews-Wapa_Di_Ume_Ubud-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,82.0,97.0,97.0,97.0,Indonesia,Ubud
Adiwana Monkey,4.9,1866.0,"Jl. Wenara Wana Monkey Forest, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d15327333-Reviews-Adiwana_Monkey_Forest-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,92.0,92.0,90.0,92.0,Indonesia,Ubud
The Kemilau,4.8,286.0,"Jalan Raya Pengosekan, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d32701560-Reviews-The_Kemilau_Ubud-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,108.0,99.0,108.0,108.0,Indonesia,Ubud
Seres Springs Resort &,4.8,838.0,"Jl. Jukut Paku, Singakerta, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g15880600-d12898940-Reviews-Seres_Springs_Resort_Spa-Singakerta_Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,91.0,149.0,149.0,149.0,Indonesia,Ubud
Puri Saraswati Dijiwa,4.7,1332.0,"Jalan Raya Ubud No.14, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d610450-Reviews-Puri_Saraswati_Dijiwa_Ubud-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,75.0,91.0,106.0,91.0,Indonesia,Ubud
Gdas Bali Health And Wellness,5.0,259.0,"Jl. Cempaka, Banjar Kumbuh, Mas, Ubud, Ubud 80571 Indonesia",https://www.tripadvisor.com/Hotel_Review-g297701-d23721693-Reviews-Gdas_Bali_Health_And_Wellness_Resort-Ubud_Gianyar_Regency_Bali.html,Ubud,Business Hotels,216.0,243.0,263.0,243.0,Indonesia,Ubud
